acousticness;danceability;duration_ms;energy;instrumentalness;loudness;speechiness;tempo;key;popularity
0.53;0.61;272533.00;0.55;0.00;-9.81;0.06;146.07;10;nivel 7
0.03;0.72;195105.00;0.93;0.00;-4.17;0.05;127.00;4;nivel 7
0.49;0.61;233693.50;0.67;0.00;-6.52;0.07;138.67;5;nivel 7
0.19;0.45;246243.61;0.65;0.05;-11.36;0.06;124.45;9;nivel 4
0.00;0.29;197853.00;0.91;0.00;-3.93;0.09;140.04;7;nivel 7
0.99;0.58;138154.00;0.06;0.96;-23.99;0.05;77.72;9;nivel 7
0.01;0.38;223880.00;0.84;0.00;-7.12;0.14;194.00;5;nivel 7
0.93;0.54;244293.77;0.27;0.46;-11.77;0.18;98.20;11; nivel 2
0.00;0.00;73887.00;0.00;0.00;-15.78;0.00;0.00;5;nivel 7
0.09;0.71;241933.00;0.83;0.00;-4.08;0.24;86.44;8;nivel 7
0.70;0.53;170394.00;0.24;0.00;-16.46;0.05;133.52;1;nivel 7
0.26;0.75;219144.67;0.61;0.00;-6.53;0.27;136.58;7;nivel 7
0.00;0.46;212503.00;0.98;0.00;-3.18;0.16;147.50;7;nivel 7
0.14;0.63;213981.17;0.70;0.00;-5.75;0.07;117.89;6;nivel 7
0.83;0.51;173760.00;0.18;0.26;-15.23;0.04;73.81;6;nivel 7
0.30;0.40;352703.33;0.46;0.00;-9.29;0.03;137.99;10;nivel 7
0.66;0.71;127000.00;0.47;0.07;-11.97;0.12;90.00;1;nivel 7
0.03;0.82;197053.00;0.71;0.00;-4.73;0.28;186.12;10;nivel 7
0.03;0.58;193203.50;0.74;0.00;-7.20;0.07;145.02;1;nivel 7
0.54;0.52;256516.92;0.36;0.21;-15.67;0.06;131.45;5;nivel 3
0.04;0.84;220114.67;0.58;0.00;-6.55;0.30;146.21;11;nivel 7
0.06;0.69;213340.00;0.86;0.11;-5.61;0.04;136.99;10;nivel 7
0.34;0.53;198439.55;0.64;0.00;-6.43;0.05;125.90;9;nivel 7
0.00;0.45;274615.00;0.87;0.00;-4.91;0.03;156.05;7;nivel 7
0.00;0.00;73887.00;0.00;0.00;-15.78;0.00;0.00;5;nivel 7
0.55;0.82;151213.00;0.74;0.00;-5.14;0.13;119.91;10;nivel 7
0.01;0.77;257907.00;0.86;0.00;-1.85;0.13;85.48;10;nivel 7
0.36;0.40;326813.00;0.56;0.00;-8.33;0.03;159.26;4;nivel 7
0.01;0.68;196946.50;0.82;0.00;-5.15;0.06;115.94;7;nivel 7
0.51;0.39;509856.38;0.48;0.34;-14.61;0.06;121.96;9;nivel 1
0.40;0.53;243797.00;0.32;0.00;-7.46;0.03;62.98;5;nivel 7
0.47;0.41;233467.00;0.62;0.00;-8.75;0.15;129.81;9;nivel 7
0.04;0.74;235760.00;0.98;0.00;-4.37;0.09;93.00;5;nivel 7
0.22;0.68;222544.20;0.92;0.00;-4.37;0.13;116.84;9;nivel 7
0.92;0.44;231681.00;0.27;0.00;-12.86;0.04;120.08;7;nivel 7
0.30;0.55;192197.00;0.72;0.00;-5.25;0.05;142.57;0;nivel 7
0.66;0.57;175360.00;0.75;0.43;-6.63;0.08;180.60;10;nivel 7
0.20;0.73;223935.00;0.67;0.00;-5.53;0.05;114.54;11;nivel 7
0.73;0.54;215925.50;0.29;0.20;-13.17;0.05;119.54;7;nivel 7
0.92;0.67;191963.15;0.24;0.77;-15.08;0.06;99.38;5;nivel 1
0.05;0.63;267424.81;0.71;0.00;-4.63;0.17;131.34;11;nivel 7
0.01;0.52;205173.00;0.82;0.00;-2.33;0.03;87.00;0;nivel 7
0.62;0.65;176191.67;0.27;0.00;-9.12;0.04;96.19;6;nivel 7
0.88;0.67;172862.93;0.31;0.73;-14.90;0.10;124.82;7; nivel 2
0.16;0.88;309969.00;0.56;0.00;-5.97;0.17;78.49;8;nivel 7
0.06;0.75;147043.00;0.28;0.00;-16.77;0.36;159.92;2;nivel 7
0.22;0.35;153067.00;0.39;0.00;-9.79;0.03;132.07;1;nivel 7
0.76;0.53;222568.15;0.66;0.00;-16.07;0.78;110.99;6;nivel 3
0.87;0.57;265456.00;0.32;0.00;-9.76;0.05;118.30;11;nivel 7
0.93;0.13;440800.00;0.14;0.49;-20.55;0.04;78.58;2;nivel 7
0.55;0.82;151213.00;0.74;0.00;-5.14;0.13;119.91;10;nivel 7
0.25;0.76;261320.00;0.49;0.00;-6.73;0.03;116.03;0;nivel 7
0.15;0.73;225352.56;0.76;0.00;-4.98;0.05;125.30;5;nivel 7
0.55;0.82;151213.00;0.74;0.00;-5.14;0.13;119.91;10;nivel 7
0.98;0.71;120348.00;0.19;0.00;-15.51;0.04;85.03;2;nivel 7
0.00;0.58;219973.00;0.76;0.00;-2.31;0.03;127.90;5;nivel 7
0.00;0.27;222060.00;0.99;0.00;-0.13;0.18;187.61;6;nivel 7
0.90;0.77;93635.00;0.28;0.86;-8.38;0.10;80.95;10;nivel 7
0.04;0.51;253622.33;0.86;0.00;-3.46;0.06;112.66;6;nivel 7
0.23;0.71;257880.00;0.84;0.00;-4.78;0.09;176.03;6;nivel 7
0.56;0.54;181146.67;0.51;0.00;-8.77;0.05;101.99;0;nivel 7
0.02;0.54;260847.00;0.67;0.00;-4.03;0.04;73.47;9;nivel 7
0.83;0.85;155467.00;0.34;0.01;-9.12;0.05;113.88;7;nivel 7
0.08;0.70;235293.20;0.85;0.00;-3.15;0.09;91.79;7;nivel 7
0.44;0.66;300594.35;0.57;0.10;-11.02;0.11;122.41;10;nivel 3
0.26;0.67;250529.06;0.52;0.01;-8.81;0.06;107.67;11;nivel 7
0.02;0.69;194266.50;0.90;0.25;-4.53;0.08;146.94;11;nivel 7
0.08;0.87;311493.00;0.61;0.25;-7.94;0.04;114.99;5;nivel 7
0.20;0.65;229827.56;0.78;0.00;-4.74;0.09;94.27;1;nivel 7
0.01;0.70;398106.00;0.67;0.00;-7.67;0.04;121.93;0;nivel 7
0.89;0.56;265840.00;0.21;0.00;-10.93;0.03;139.93;3;nivel 7
0.10;0.44;293106.50;0.51;0.42;-9.23;0.05;117.34;11;nivel 7
0.05;0.77;220319.00;0.78;0.00;-5.55;0.14;116.49;7;nivel 7
0.12;0.61;259324.33;0.66;0.58;-11.26;0.06;148.39;8;nivel 7
0.05;0.42;238307.00;0.52;0.00;-6.60;0.03;75.27;10;nivel 7
0.13;0.74;223504.00;0.68;0.00;-5.55;0.03;90.01;0;nivel 7
0.16;0.64;233613.00;0.88;0.00;-3.00;0.07;128.04;9;nivel 7
0.30;0.67;253751.38;0.58;0.00;-8.33;0.26;116.07;8;nivel 7
0.14;0.71;274437.33;0.82;0.00;-5.48;0.04;95.34;8;nivel 7
0.33;0.55;219743.64;0.70;0.11;-6.94;0.06;128.35;1;nivel 1
0.29;0.72;215050.00;0.81;0.00;-4.68;0.18;125.07;6;nivel 7
0.52;0.62;158414.00;0.50;0.23;-9.67;0.10;126.30;11;nivel 7
0.01;0.68;196946.50;0.82;0.00;-5.15;0.06;115.94;7;nivel 7
0.99;0.50;131055.47;0.16;0.95;-18.57;0.07;93.34;0; nivel 2
0.28;0.66;237688.22;0.55;0.00;-7.08;0.14;115.73;0;nivel 7
0.29;0.65;209659.95;0.76;0.05;-4.53;0.25;98.56;1;nivel 7
0.75;0.18;187220.49;0.15;0.82;-19.78;0.04;100.15;0;nivel 4
0.43;0.58;256473.43;0.56;0.00;-7.35;0.07;109.42;9;nivel 7
0.19;0.43;211464.50;0.67;0.00;-4.18;0.04;110.72;11;nivel 7
0.18;0.41;373691.00;0.61;0.00;-7.99;0.04;148.01;10;nivel 7
0.80;0.54;238175.19;0.28;0.01;-13.74;0.06;112.44;2;nivel 4
0.22;0.74;250547.00;0.53;0.00;-9.69;0.03;102.99;2;nivel 7
0.00;0.43;200480.00;0.84;0.00;-4.54;0.04;147.39;4;nivel 7
0.42;0.43;156666.50;0.52;0.00;-9.63;0.04;129.04;2;nivel 7
0.03;0.76;287547.00;0.84;0.00;-3.70;0.09;92.48;8;nivel 7
0.38;0.62;259682.60;0.46;0.00;-6.41;0.03;92.13;10;nivel 7
0.17;0.83;178348.33;0.45;0.00;-8.67;0.42;94.66;0;nivel 7
0.02;0.86;202720.00;0.48;0.00;-7.45;0.28;99.99;6;nivel 7
0.09;0.24;243376.00;0.96;0.00;-1.53;0.10;170.38;11;nivel 7
0.06;0.38;233326.50;0.83;0.07;-6.27;0.06;109.39;10;nivel 7
0.48;0.52;264413.00;0.53;0.00;-8.94;0.03;75.99;6;nivel 7
0.13;0.58;187643.54;0.70;0.00;-6.10;0.06;120.16;4;nivel 7
0.22;0.64;266676.58;0.68;0.00;-6.87;0.27;116.31;1;nivel 7
0.18;0.58;208294.67;0.55;0.74;-12.12;0.04;95.20;2;nivel 7
0.10;0.70;223033.43;0.65;0.00;-6.17;0.09;121.05;8;nivel 7
0.48;0.49;188527.14;0.55;0.31;-9.01;0.04;108.15;7;nivel 1
0.01;0.45;232160.00;0.63;0.00;-7.98;0.30;132.89;8;nivel 7
0.46;0.67;174867.00;0.74;0.00;-7.26;0.33;117.28;10;nivel 7
0.01;0.68;196946.50;0.82;0.00;-5.15;0.06;115.94;7;nivel 7
0.94;0.32;350348.00;0.14;0.92;-17.45;0.04;142.82;7;nivel 7
0.46;0.49;286071.00;0.42;0.00;-7.88;0.05;93.13;4;nivel 7
0.44;0.69;195700.30;0.55;0.00;-6.98;0.12;106.01;8;nivel 7
0.04;0.69;186781.00;0.45;0.00;-8.18;0.12;184.88;6;nivel 7
0.75;0.50;197134.54;0.40;0.02;-12.03;0.12;96.86;9;nivel 4
0.61;0.52;248341.73;0.59;0.13;-7.75;0.03;110.56;2;nivel 7
0.76;0.33;323204.32;0.26;0.14;-12.33;0.04;115.29;7;nivel 4
0.55;0.82;151213.00;0.74;0.00;-5.14;0.13;119.91;10;nivel 7
0.55;0.82;151213.00;0.74;0.00;-5.14;0.13;119.91;10;nivel 7
0.55;0.82;151213.00;0.74;0.00;-5.14;0.13;119.91;10;nivel 7
0.17;0.84;150361.00;0.86;0.00;-8.92;0.04;111.98;1;nivel 7
0.55;0.82;151213.00;0.74;0.00;-5.14;0.13;119.91;10;nivel 7
0.15;0.45;240013.00;0.34;0.00;-12.19;0.03;94.97;0;nivel 7
0.38;0.71;220201.20;0.57;0.01;-5.03;0.23;108.16;7;nivel 7
0.24;0.83;227176.00;0.51;0.00;-8.71;0.07;131.07;6;nivel 7
0.38;0.54;234449.57;0.69;0.00;-5.53;0.10;151.47;2;nivel 7
0.35;0.68;228846.77;0.58;0.01;-7.89;0.05;121.05;9;nivel 7
0.05;0.90;215533.00;0.86;0.03;-6.13;0.04;125.07;0;nivel 7
0.04;0.55;250880.00;0.67;0.00;-6.49;0.03;137.65;11;nivel 7
0.83;0.52;384116.00;0.64;0.52;-7.22;0.11;110.17;9;nivel 7
0.00;0.74;252163.00;0.44;0.00;-7.16;0.08;96.68;6;nivel 7
0.03;0.56;237140.00;0.73;0.00;-6.65;0.07;89.99;8;nivel 7
0.20;0.77;217693.33;0.79;0.00;-5.61;0.06;102.10;6;nivel 7
0.12;0.72;186968.67;0.79;0.00;-3.39;0.05;108.96;9;nivel 7
0.00;0.61;202667.00;0.81;0.00;-5.58;0.06;139.89;11;nivel 7
0.66;0.71;127000.00;0.47;0.07;-11.97;0.12;90.00;1;nivel 7
0.43;0.54;189005.67;0.71;0.00;-10.14;0.10;140.88;6;nivel 7
0.18;0.41;373691.00;0.61;0.00;-7.99;0.04;148.01;10;nivel 7
0.61;0.47;211038.05;0.42;0.00;-8.88;0.04;114.72;5;nivel 7
0.00;0.54;227213.00;0.89;0.02;-5.46;0.09;183.78;0;nivel 7
0.63;0.63;209471.33;0.45;0.00;-8.85;0.03;122.59;9;nivel 7
0.67;0.49;297493.00;0.47;0.00;-11.24;0.07;80.37;6;nivel 7
0.01;0.65;200020.00;0.75;0.00;-4.32;0.23;127.33;11;nivel 7
0.67;0.49;297493.00;0.47;0.00;-11.24;0.07;80.37;6;nivel 7
0.85;0.35;311597.00;0.31;0.00;-7.88;0.04;90.95;2;nivel 7
0.99;0.30;188467.00;0.11;0.88;-27.43;0.05;126.93;9;nivel 7
0.00;0.58;240773.00;0.80;0.00;-12.28;0.03;128.18;9;nivel 7
0.14;0.72;226306.61;0.69;0.00;-5.47;0.18;124.90;1;nivel 7
0.10;0.78;251314.77;0.63;0.00;-6.14;0.23;125.71;1;nivel 7
0.63;0.76;214680.00;0.81;0.00;-6.11;0.04;135.04;0;nivel 7
0.00;0.73;169912.00;0.57;0.00;-8.09;0.06;120.00;1;nivel 7
0.43;0.75;202340.00;0.51;0.00;-9.58;0.09;91.00;0;nivel 7
0.15;0.67;226805.00;0.71;0.20;-7.04;0.05;119.70;5;nivel 7
0.13;0.63;213569.14;0.69;0.01;-5.89;0.09;103.65;7;nivel 7
0.53;0.57;250497.97;0.44;0.00;-7.41;0.05;116.80;0;nivel 7
0.38;0.60;262034.75;0.63;0.00;-8.27;0.04;99.19;2;nivel 7
0.00;0.55;221406.50;0.89;0.29;-4.91;0.05;138.03;10;nivel 7
0.12;0.64;233960.00;0.81;0.00;-6.70;0.14;134.22;11;nivel 7
0.41;0.68;281824.38;0.63;0.00;-7.75;0.03;127.45;10;nivel 7
0.51;0.65;176147.00;0.69;0.00;-5.20;0.03;124.02;4;nivel 7
0.08;0.74;184738.00;0.84;0.00;-6.11;0.06;93.99;4;nivel 7
0.08;0.65;224762.00;0.88;0.00;-0.93;0.08;126.04;7;nivel 7
0.64;0.65;335967.00;0.46;0.00;-7.04;0.18;118.37;1;nivel 7
0.30;0.57;259687.13;0.65;0.02;-6.50;0.13;112.76;11;nivel 7
0.21;0.72;248920.00;0.80;0.00;-8.49;0.06;98.57;1;nivel 7
0.20;0.70;243840.00;0.67;0.01;-7.29;0.23;129.26;5;nivel 7
0.16;0.78;235093.67;0.69;0.00;-6.21;0.13;108.61;10;nivel 7
0.04;0.51;185625.00;0.83;0.00;-4.51;0.06;128.03;7;nivel 7
0.02;0.76;193662.43;0.79;0.00;-7.81;0.18;124.27;5;nivel 7
0.06;0.64;250721.56;0.62;0.04;-7.40;0.20;91.21;1;nivel 7
0.06;0.64;184765.50;0.86;0.00;-4.30;0.05;115.50;1;nivel 7
0.13;0.56;152484.00;0.79;0.60;-7.19;0.04;131.42;2;nivel 7
0.01;0.57;196784.00;0.84;0.01;-5.08;0.04;143.97;4;nivel 7
0.99;0.11;379737.00;0.01;0.95;-34.77;0.04;92.15;11;nivel 7
0.50;0.63;212487.00;0.42;0.00;-10.39;0.03;118.84;0;nivel 7
0.38;0.73;330540.87;0.59;0.00;-10.34;0.08;117.93;2;nivel 4
0.07;0.72;200213.50;0.64;0.00;-5.51;0.03;97.02;8;nivel 7
0.05;0.69;162067.00;0.81;0.00;-6.23;0.09;127.95;4;nivel 7
0.04;0.43;246857.50;0.74;0.00;-6.35;0.36;131.20;2;nivel 7
0.99;0.27;239973.00;0.00;0.90;-31.60;0.05;72.06;1;nivel 7
0.04;0.62;255517.83;0.82;0.08;-6.42;0.04;115.69;6;nivel 7
0.02;0.62;216302.33;0.87;0.00;-3.28;0.06;119.26;5;nivel 7
0.30;0.80;240369.50;0.63;0.00;-6.78;0.14;79.24;8;nivel 7
0.13;0.55;490574.77;0.67;0.43;-11.18;0.05;120.82;2;nivel 3
0.05;0.69;162067.00;0.81;0.00;-6.23;0.09;127.95;4;nivel 7
0.01;0.56;203053.00;0.77;0.00;-5.06;0.03;145.26;11;nivel 7
0.08;0.56;230764.67;0.53;0.00;-6.62;0.04;125.69;3;nivel 7
0.10;0.88;172852.00;0.57;0.00;-8.39;0.09;99.96;5;nivel 7
0.01;0.75;331013.00;0.89;0.00;-3.85;0.04;135.99;1;nivel 7
0.11;0.73;241317.76;0.62;0.00;-7.12;0.22;123.66;1;nivel 7
0.09;0.85;231080.00;0.84;0.00;-5.20;0.05;97.05;10;nivel 7
0.01;0.72;246706.50;0.94;0.32;-3.82;0.06;128.00;11;nivel 7
0.41;0.42;251982.75;0.44;0.04;-7.83;0.04;122.90;10;nivel 7
0.11;0.26;278960.00;0.87;0.00;-7.50;0.13;206.68;2;nivel 7
0.18;0.75;243375.00;0.67;0.08;-7.39;0.05;159.99;2;nivel 7
0.04;0.80;253955.33;0.76;0.00;-4.89;0.04;120.99;1;nivel 7
0.16;0.52;199590.07;0.78;0.00;-4.02;0.03;126.92;7;nivel 7
0.31;0.56;246453.00;0.42;0.00;-12.70;0.05;159.76;0;nivel 7
0.01;0.43;240973.00;0.84;0.00;-5.64;0.05;145.99;1;nivel 7
0.01;0.59;221560.00;0.83;0.00;-6.18;0.26;124.93;3;nivel 7
0.08;0.65;224762.00;0.88;0.00;-0.93;0.08;126.04;7;nivel 7
0.12;0.70;206841.82;0.79;0.14;-4.29;0.09;109.54;8;nivel 7
0.02;0.60;182400.00;0.59;0.08;-7.41;0.03;150.04;5;nivel 7
0.33;0.83;277360.00;0.65;0.00;-9.55;0.04;122.16;7;nivel 7
0.51;0.52;259729.00;0.50;0.00;-6.65;0.03;136.61;2;nivel 7
0.04;0.75;215157.40;0.63;0.00;-10.51;0.03;108.83;7;nivel 7
0.01;0.81;277893.00;0.43;0.32;-10.73;0.22;80.96;7;nivel 7
0.00;0.73;214067.00;0.74;0.00;-7.45;0.32;77.16;4;nivel 7
0.03;0.48;114342.48;0.91;0.15;-6.13;0.09;130.35;6; nivel 2
0.09;0.72;188800.00;0.63;0.00;-5.52;0.17;149.98;9;nivel 7
0.10;0.67;240680.00;0.67;0.00;-9.19;0.12;117.96;4;nivel 7
0.04;0.84;258880.00;0.80;0.00;-5.41;0.16;130.01;6;nivel 7
0.99;0.63;128324.00;0.03;0.96;-21.23;0.05;84.40;5;nivel 7
0.00;0.61;167453.67;0.91;0.20;-4.36;0.05;131.71;11;nivel 7
0.62;0.84;172560.00;0.31;0.00;-15.07;0.21;95.16;9;nivel 7
0.10;0.53;203096.75;0.75;0.00;-4.96;0.04;114.38;9;nivel 7
0.04;0.78;274206.40;0.65;0.00;-6.23;0.24;140.08;9;nivel 7
0.00;0.64;209813.00;0.85;0.04;-6.86;0.04;104.07;1;nivel 7
0.06;0.50;205612.00;0.92;0.00;-1.80;0.16;112.36;5;nivel 7
0.26;0.53;213285.27;0.60;0.05;-6.73;0.19;118.84;11;nivel 7
0.87;0.49;175988.12;0.24;0.01;-11.97;0.05;105.55;9;nivel 3
0.43;0.70;186513.00;0.78;0.00;-4.30;0.11;110.17;10;nivel 7
0.02;0.35;380012.88;0.60;0.00;-6.87;0.04;129.78;10;nivel 7
1.00;0.17;200694.00;0.26;0.94;-44.28;0.06;140.62;8;nivel 7
0.04;0.57;265040.00;0.70;0.00;-5.42;0.03;131.89;6;nivel 7
0.19;0.89;295997.00;0.40;0.00;-7.18;0.20;129.99;1;nivel 7
0.00;0.73;169912.00;0.57;0.00;-8.09;0.06;120.00;1;nivel 7
0.29;0.60;218587.00;0.55;0.00;-5.93;0.02;77.97;10;nivel 7
0.03;0.75;198121.50;0.54;0.00;-8.64;0.15;137.47;11;nivel 7
0.40;0.71;187551.25;0.71;0.00;-6.01;0.04;120.77;6;nivel 7
0.04;0.74;291467.00;0.72;0.00;-4.70;0.26;90.83;6;nivel 7
0.02;0.70;206813.00;0.57;0.00;-7.14;0.10;141.89;5;nivel 7
0.57;0.81;380613.00;0.23;0.16;-16.21;0.07;116.05;0;nivel 7
0.10;0.47;201707.00;0.65;0.01;-7.61;0.04;127.95;1;nivel 7
0.97;0.33;380252.30;0.12;0.66;-19.98;0.05;103.69;2;nivel 1
0.23;0.80;544640.00;0.80;0.00;-5.44;0.17;97.59;0;nivel 7
0.01;0.66;221160.00;0.93;0.70;-6.78;0.04;132.69;9;nivel 7
0.95;0.58;177042.43;0.23;0.63;-17.93;0.05;116.40;5;nivel 1
0.04;0.76;137195.00;0.79;0.00;-4.57;0.22;140.06;0;nivel 7
0.27;0.33;211500.00;0.42;0.73;-10.50;0.03;143.09;7;nivel 7
0.10;0.65;253293.50;0.60;0.48;-7.79;0.03;161.01;10;nivel 7
0.11;0.77;236989.28;0.63;0.00;-5.64;0.16;138.02;1;nivel 7
0.02;0.71;343800.00;0.67;0.01;-8.43;0.04;105.00;11;nivel 7
0.11;0.60;217347.00;0.74;0.00;-3.11;0.04;127.96;8;nivel 7
0.33;0.83;277360.00;0.65;0.00;-9.55;0.04;122.16;7;nivel 7
0.01;0.47;247622.00;0.59;0.00;-5.92;0.05;135.89;7;nivel 7
0.12;0.56;238256.71;0.68;0.02;-5.95;0.04;115.55;9;nivel 7
0.00;0.51;183813.00;0.83;0.00;-4.71;0.07;82.98;6;nivel 7
0.71;0.83;215787.00;0.79;0.00;-3.70;0.08;118.08;2;nivel 7
0.11;0.81;183937.00;0.74;0.00;-5.44;0.09;120.10;10;nivel 7
0.06;0.66;248980.14;0.52;0.00;-7.56;0.10;142.30;10;nivel 7
0.39;0.72;167933.00;0.83;0.00;-4.26;0.05;98.02;0;nivel 7
0.54;0.62;157734.75;0.65;0.27;-11.11;0.09;112.31;7;nivel 4
0.81;0.38;237900.00;0.34;0.78;-12.56;0.03;126.06;2;nivel 7
0.64;0.65;335967.00;0.46;0.00;-7.04;0.18;118.37;1;nivel 7
0.20;0.61;206416.31;0.70;0.00;-4.35;0.07;142.89;7;nivel 7
0.44;0.39;317107.00;0.33;0.00;-7.16;0.03;80.84;7;nivel 7
0.86;0.68;204667.00;0.39;0.00;-7.63;0.03;127.03;0;nivel 7
0.30;0.28;323960.00;0.80;0.00;-5.29;0.17;67.54;2;nivel 7
0.03;0.75;244253.00;0.85;0.00;-5.76;0.05;145.17;4;nivel 7
0.93;0.33;184071.78;0.31;0.00;-12.56;0.06;108.53;1;nivel 1
0.34;0.59;178026.00;0.75;0.36;-6.60;0.05;149.93;1;nivel 7
0.74;0.18;1148449.85;0.09;0.80;-25.46;0.05;97.99;2;nivel 1
0.00;0.59;212373.50;0.97;0.25;-5.42;0.05;115.00;11;nivel 7
0.00;0.73;169912.00;0.57;0.00;-8.09;0.06;120.00;1;nivel 7
0.21;0.60;247586.78;0.65;0.02;-6.20;0.21;117.89;1;nivel 7
0.07;0.72;213027.00;0.69;0.00;-3.83;0.10;144.93;2;nivel 7
0.99;0.19;199773.00;0.02;0.92;-36.25;0.04;72.70;1;nivel 7
0.31;0.84;180336.00;0.67;0.00;-5.78;0.07;121.00;0;nivel 7
0.00;0.66;188347.50;0.85;0.00;-5.63;0.05;90.02;11;nivel 7
0.03;0.73;217502.67;0.57;0.17;-6.73;0.12;123.49;11;nivel 7
0.19;0.44;217400.00;0.78;0.00;-4.43;0.04;176.06;6;nivel 7
0.55;0.57;244006.50;0.47;0.00;-5.99;0.03;119.09;1;nivel 7
0.80;0.35;357720.22;0.47;0.03;-6.34;0.04;104.05;8;nivel 1
0.02;0.81;225173.00;0.39;0.00;-9.87;0.09;93.96;0;nivel 7
0.97;0.31;226063.65;0.16;0.10;-17.76;0.07;101.74;9;nivel 1
0.87;0.27;270308.57;0.18;0.56;-20.27;0.05;97.60;4;nivel 3
0.73;0.57;203099.12;0.23;0.00;-14.42;0.08;118.08;6;nivel 3
0.96;0.28;192230.66;0.26;0.11;-13.53;0.05;104.11;4;nivel 1
0.02;0.39;263845.07;0.85;0.25;-8.28;0.07;127.32;1;nivel 1
0.00;0.44;317357.94;0.95;0.87;-8.45;0.06;139.20;6;nivel 1
0.38;0.73;330540.87;0.59;0.00;-10.34;0.08;117.93;2;nivel 4
0.13;0.55;490574.77;0.67;0.43;-11.18;0.05;120.82;2;nivel 3
0.03;0.48;114342.48;0.91;0.15;-6.13;0.09;130.35;6; nivel 2
0.87;0.49;175988.12;0.24;0.01;-11.97;0.05;105.55;9;nivel 3
0.97;0.33;380252.30;0.12;0.66;-19.98;0.05;103.69;2;nivel 1
0.95;0.58;177042.43;0.23;0.63;-17.93;0.05;116.40;5;nivel 1
0.54;0.62;157734.75;0.65;0.27;-11.11;0.09;112.31;7;nivel 4
0.93;0.33;184071.78;0.31;0.00;-12.56;0.06;108.53;1;nivel 1
0.74;0.18;1148449.85;0.09;0.80;-25.46;0.05;97.99;2;nivel 1
0.80;0.35;357720.22;0.47;0.03;-6.34;0.04;104.05;8;nivel 1
0.97;0.31;226063.65;0.16;0.10;-17.76;0.07;101.74;9;nivel 1
0.87;0.27;270308.57;0.18;0.56;-20.27;0.05;97.60;4;nivel 3
0.73;0.57;203099.12;0.23;0.00;-14.42;0.08;118.08;6;nivel 3
0.96;0.28;192230.66;0.26;0.11;-13.53;0.05;104.11;4;nivel 1
0.02;0.39;263845.07;0.85;0.25;-8.28;0.07;127.32;1;nivel 1
0.28;0.76;289517.40;0.53;0.00;-9.54;0.05;126.62;2;nivel 4
0.97;0.65;162829.30;0.23;0.00;-11.02;0.12;115.03;10; nivel 2
0.00;0.63;349390.80;0.76;0.43;-5.89;0.12;131.79;6;nivel 1
0.03;0.43;174205.20;0.71;0.13;-9.05;0.07;131.01;1;nivel 1
0.00;0.44;186467.60;0.99;0.91;-6.82;0.14;139.74;3; nivel 2
0.00;0.59;57663.80;0.84;0.19;-6.52;0.14;133.20;1;nivel 1
0.89;0.43;180850.80;0.39;0.00;-9.63;0.05;112.11;0;nivel 1
0.95;0.14;191178.40;0.11;0.80;-21.45;0.04;111.73;3;nivel 3
0.35;0.64;332115.10;0.60;0.05;-11.06;0.05;103.36;5;nivel 4
0.65;0.67;166751.00;0.19;0.85;-17.09;0.08;82.76;6; nivel 2
0.00;0.32;169010.60;0.83;0.36;-8.71;0.06;145.26;11;nivel 4
0.89;0.53;250800.00;0.31;0.88;-13.34;0.04;94.77;7; nivel 2
0.39;0.57;203059.40;0.30;0.00;-13.13;0.38;93.78;10;nivel 3
0.00;0.51;213958.50;0.91;0.05;-6.35;0.06;134.31;11;nivel 1
0.28;0.46;233987.10;0.54;0.04;-11.35;0.09;128.23;7;nivel 4
0.16;0.61;233413.20;0.62;0.02;-12.43;0.03;125.16;9;nivel 4
0.66;0.54;155800.20;0.69;0.87;-10.26;0.04;127.13;7;nivel 3
0.67;0.50;144439.80;0.41;0.00;-12.56;0.08;114.47;8;nivel 4
0.53;0.58;130039.50;0.59;0.05;-9.01;0.04;121.94;9;nivel 4
0.03;0.43;277989.00;0.89;0.00;-7.20;0.13;122.86;6;nivel 1
0.93;0.60;242805.20;0.21;0.56;-13.88;0.06;110.52;10;nivel 1
0.03;0.54;163600.00;0.83;0.27;-11.12;0.05;134.59;7;nivel 1
0.00;0.58;137419.60;0.85;0.28;-7.74;0.06;130.22;5;nivel 3
0.81;0.50;217789.40;0.44;0.01;-10.92;0.04;114.60;2;nivel 3
0.00;0.43;142280.07;0.96;0.55;-7.44;0.08;135.69;1;nivel 3
0.74;0.58;307658.40;0.31;0.24;-16.19;0.04;128.43;8; nivel 2
0.94;0.25;257590.53;0.12;0.63;-22.57;0.04;115.57;2;nivel 4
0.57;0.54;282460.80;0.37;0.90;-16.45;0.07;135.15;1;nivel 3
0.03;0.81;278861.40;0.70;0.10;-6.30;0.23;133.94;6; nivel 2
0.09;0.79;195920.60;0.71;0.00;-4.80;0.04;121.98;0;nivel 3
0.01;0.80;408598.40;0.69;0.90;-10.08;0.04;126.21;3;nivel 1
0.00;0.52;349973.25;0.93;0.78;-7.13;0.06;137.14;11;nivel 1
0.55;0.51;393016.00;0.47;0.05;-15.03;0.06;122.35;11;nivel 3
0.94;0.26;233418.80;0.03;0.94;-29.52;0.04;134.08;7;nivel 4
0.79;0.66;139866.60;0.22;0.00;-17.80;0.36;128.90;10;nivel 4
0.91;0.27;545930.80;0.20;0.89;-18.17;0.04;106.49;7; nivel 2
0.73;0.18;1162007.25;0.09;0.79;-25.63;0.05;98.37;2;nivel 1
