acousticness;danceability;duration_ms;energy;instrumentalness;loudness;speechiness;tempo;key;popularity
0,11;0,57;242022,86;0,65;0;-6,5;0,03;112,77;9;50,57
0,38;0,51;272106,87;0,37;0;-11,67;0,03;135,21;7;57,13
0,06;0,42;262387;0,65;0;-5,87;0,03;166,12;8;57
0,39;0,69;199086,5;0,7;0;-4,53;0,05;172,04;0;57
0,85;0,2;103025;0,01;0;-31,64;0,03;83,74;7;57
0;0,29;290280;0,63;0;-5,54;0,03;135,9;6;57
0,72;0,46;265867;0,3;0;-9,88;0,03;77,92;0;57
0,1;0,75;231527,5;0,78;0;-7,46;0,15;119,27;5;57,5
0,98;0,56;104356,14;0,05;0,91;-26,33;0,05;106,44;8;1,57
0,05;0,74;231760,88;0,7;0,01;-6,52;0,04;129,87;5;57,25
0,42;0,42;260276;0,64;0;-4,95;0,32;187,03;10;57
0,82;0,64;148867;0,46;0;-8,03;0,03;130,02;1;57
0,98;0,16;192067;0,26;0,9;-13,91;0,04;70,28;2;57
0,51;0,65;286106;0,46;0;-9,49;0,07;112,21;3;39,57
0,17;0,74;200493;0,9;0;-4,52;0,06;109,94;0;57
0,03;0,76;266507;0,71;0;-6,67;0,2;96,98;8;57
0,16;0,61;265134,64;0,69;0;-7,92;0,04;129,07;0;57,36
0,06;0,67;218177,67;0,87;0;-9,67;0,04;139,66;5;57,67
0;0,29;290280;0,63;0;-5,54;0,03;135,9;6;57
0,19;0,55;227708,57;0,68;0;-6,08;0,04;132,3;9;57,14
0,73;0,75;251256;0,45;0;-7,77;0,03;98,08;5;57
0,99;0,22;174333;0,15;0,94;-18,17;0,04;123,2;7;57
0,4;0,62;269667,86;0,46;0;-8,1;0,03;111,97;6;1,57
0,66;0,5;271407,71;0,42;0,11;-12,9;0,04;110,15;7;48,57
0,97;0,23;515267;0,17;0,01;-16,69;0,04;205,41;7;57
0;0,61;170625;0,97;0,02;-3,93;0,09;127,97;5;57
0,22;0,42;206976,5;0,75;0;-5,88;0,07;158,65;1;57,25
0,07;0;87938,5;0;0,75;-18,15;0;0;9;57,75
0,9;0,29;230662,71;0,07;0,68;-28,94;0,04;97,47;7;40,57
0;0,62;243471;0,92;0,01;-3,13;0,06;121,67;10;57
0,43;0,32;545078,14;0,42;0,74;-14,05;0,05;119,87;9;28,57
0,08;0,77;176946,33;0,63;0;-7,45;0,12;127,71;11;57,33
0,8;0,7;215541,33;0,34;0;-12,89;0,05;137,7;2;57,33
0,06;0,42;262387;0,65;0;-5,87;0,03;166,12;8;57
0,13;0,82;307440;0,43;0;-9,88;0,32;87,9;5;56
0,04;0,41;216021,79;0,91;0;-4,73;0,11;147,9;0;56,14
0,16;0,66;241010;0,62;0;-5,69;0,04;130,4;7;56
0,15;0,73;291444;0,53;0;-8,62;0,25;126,73;9;56,33
0,7;0,49;290328;0,46;0;-8,06;0,03;125,5;3;56,8
0,01;0,73;396643;0,82;0,38;-6,67;0,05;128,04;2;56
0,04;0,57;196487;0,85;0;-3,13;0,05;103,29;6;56
0,21;0,84;239413;0,86;0;-3,73;0,25;90,31;10;56
0,12;0,72;230811,35;0,67;0;-5,67;0,1;110,2;5;56,48
0,53;0,58;223283,83;0,62;0,32;-6,45;0,06;108,45;7;56,33
0,25;0,87;291867;0,88;0;-2,64;0,27;140,08;1;56
0,02;0,71;199525,5;0,82;0;-4,77;0,19;109,1;6;56
0,42;0,56;280285,84;0,63;0,03;-6,91;0,05;119,33;2;56,87
0;0,41;238796,29;0,93;0,03;-3,95;0,07;126,28;2;56,57
0,05;0,77;213027;0,76;0;-6,52;0,12;89,99;6;56
0,67;0,5;179286,5;0,5;0;-7,83;0,12;173,12;2;56,5
0,01;0,5;368373;0,55;0,01;-5,42;0,03;90,04;2;56
0,43;0,57;231610,35;0,42;0;-10,12;0,04;117,33;2;51,56
0,5;0,7;151507;0,34;0,9;-12,26;0,04;105,51;1;56
0,01;0,74;241867;0,74;0;-10,77;0,06;115,06;1;56
0,1;0,85;231001;0,88;0,03;-6,25;0,03;130,01;0;56
0,09;0,69;186800;0,8;0;-6,25;0,04;125,02;5;56
0,57;0,68;281678,5;0,57;0,02;-6,73;0,03;126,99;11;56
0,13;0,46;353573;0,65;0;-10,44;0,05;164,99;8;56
0,23;0,58;261074,6;0,62;0,34;-6,92;0,03;116,53;3;56,2
0,6;0,89;166875;0,8;0,01;-5,47;0,24;128,04;0;56
0,94;0,29;267640;0,13;0,43;-18,18;0,04;85,56;9;56
0,06;0,57;227106,28;0,81;0,13;-5,09;0,05;126,14;2;47,56
0,13;0,61;238021,73;0,87;0;-4,33;0,3;132,69;1;56,36
0,24;0,71;367633,5;0,57;0,01;-13,12;0,03;108,77;3;56,5
0,31;0,72;195998,78;0,61;0,01;-8,62;0,05;139,9;7;45,56
0,93;0,66;172210,56;0,17;0;-16,37;0,07;124,66;10;6,56
0;0,66;251513;0,88;0,04;-4,49;0,04;127,35;2;56,5
0,13;0,46;251374,11;0,57;0,11;-13,81;0,07;127,87;0;31,56
0,47;0,63;216693;0,77;0;-7,78;0,06;100,07;6;56
0,07;0,6;166914;0,71;0;-7,06;0,05;124,45;10;56
0,22;0,49;236222,33;0,76;0;-4,45;0,13;139,7;6;56,67
0;0,46;112904,22;0,95;0,67;-6,15;0,08;133,72;6;8,56
0,24;0,91;245360;0,56;0,02;-11,4;0,11;101,02;7;56
0,97;0,56;217738,19;0,15;0,89;-21,1;0,05;87,12;8;8,56
0,87;0,57;114579,13;0,32;0;-19,12;0,23;109,8;8;13,56
0,23;0,7;232800;0,92;0;-4,18;0,05;94,83;9;56
0,23;0,72;238413;0,6;0;-7,84;0,02;97,93;1;56
0,18;0,63;220503,59;0,72;0;-4,26;0,03;118,87;5;56,47
0,25;0,87;291867;0,88;0;-2,64;0,27;140,08;1;56
0,26;0,55;172867;0,82;0;-6,73;0,08;118,21;8;56
0,16;0,84;283752;0,55;0;-7,28;0,36;114,94;8;56
0,23;0,51;171169;0,69;0;-4,57;0,06;174,6;7;56
0,71;0,56;270186,5;0,37;0;-12,66;0,03;77,44;1;56
0,46;0,45;264298,68;0,49;0,11;-10,79;0,06;100,05;7;29,56
0,26;0,55;172867;0,82;0;-6,73;0,08;118,21;8;56
0,74;0,47;270128;0,66;0;-5,98;0,24;117;4;56
0,68;0,41;255721,67;0,56;0,01;-10,88;0,31;114,22;7;32,56
0,45;0,64;351557,81;0,42;0,64;-14,73;0,04;115,36;9;34,56
0,12;0,66;268466,5;0,79;0;-8,14;0,03;116,3;3;56,5
0,19;0,44;224944;0,78;0,2;-8,02;0,07;166,08;10;56
0,1;0,42;267457,67;0,69;0;-6,31;0,06;132,04;11;56
0;0,39;215040;0,91;0;-4,2;0,11;127,04;1;56
0,38;0,73;193947;0,78;0;-7,6;0,04;100,11;10;56
0,72;0,8;253575;0,53;0,01;-14,49;0,19;101,42;1;56
0;0,29;242051,89;0,98;0,81;-8,05;0,11;126,35;8;40,56
0,38;0,72;202076,33;0,78;0,01;-6,18;0,12;122,67;7;56
0,02;0,67;201861,83;0,77;0;-4,91;0,08;121,54;7;56,67
0,27;0,71;228666,67;0,71;0;-4,58;0,18;148,61;8;56,33
0,27;0,49;232885,41;0,73;0;-3,91;0,05;121,44;7;56
0,08;0,87;186560;0,94;0;-6,4;0,05;136,04;0;56
0,17;0,73;261591,75;0,65;0;-6,33;0,13;99,32;6;56,63
0;0,41;206326;0,91;0;-4,6;0,17;97,65;2;56,67
0,72;0,37;522933;0,64;0;-12,32;0,05;77,53;8;56
0,42;0,66;52867;0,79;0;-4;0,05;92,97;4;56
0,41;0,5;214760;0,54;0;-10,33;0,04;116,97;11;56
0,06;0,52;238816;0,86;0;-4,74;0,06;147,89;7;56,8
0,66;0,57;164539;0,44;0;-6,54;0,03;83,26;11;56
0,72;0,61;215813,5;0,31;0;-10,85;0,04;126,65;11;56
0,07;0,83;261118,38;0,71;0;-4,56;0,21;110,84;7;56,5
0,83;0,57;245464,71;0,49;0;-11,81;0,15;112,73;0;56,14
0,3;0,59;235070,76;0,63;0;-5,84;0,1;127,85;8;56,12
0,96;0,6;155927,78;0,07;0,82;-29,35;0,04;126,87;6;14,56
0,17;0,76;207027;0,9;0;-3,31;0,05;94,91;9;56
0,5;0,56;258531;0,34;0;-14,14;0,03;88,38;9;56
0,81;0,46;193573;0,38;0,87;-12,86;0,04;79,53;3;56
0,01;0,58;189703;0,75;0;-5,5;0,04;101,88;10;56
0,89;0,56;286283,69;0,23;0,52;-14,43;0,05;106,46;7;18,56
0,26;0,53;308400;0,54;0,64;-7,14;0,17;170,37;11;56
0,26;0,61;179840;0,65;0;-9,41;0,13;74,94;7;56
0,5;0,6;335586,5;0,62;0;-8,14;0,03;107,5;10;56
0,24;0,62;230015;0,75;0;-6,44;0,04;123,13;4;56,25
0,27;0,86;172695;0,9;0,64;-3,26;0,04;138,04;2;56
0,26;0,42;287371,88;0,56;0,13;-13,24;0,05;124,87;7;37,56
0,5;0,48;261259,5;0,4;0,02;-13,96;0,07;127,36;2;37,56
0,02;0,66;305086,33;0,77;0,13;-8,81;0,04;121,83;9;56,67
0,84;0,52;166022,9;0,11;0;-18,1;0,05;108,27;0;14,56
0,02;0,65;255387;0,88;0,07;-6,69;0,03;137,99;11;56,5
0,03;0,67;231653;0,88;0;-4,66;0,04;125,99;0;56
0,4;0,75;166600;0,6;0;-7,29;0,18;110,28;8;56
0,87;0,11;331933;0,07;0,43;-23,42;0,04;89,33;4;56
0;0,54;360853;0,73;0,02;-14,42;0,03;103;9;56
0,01;0,57;207866,67;0,68;0;-4,77;0,03;135,69;0;56,67
0,07;0,66;208003,72;0,78;0,01;-4,35;0,07;127,89;11;56,56
0,04;0,6;218401;0,86;0;-4,08;0,3;105,1;11;56,5
0,62;0,5;165133;0,31;0;-13,42;0,03;107,61;1;56
0,2;0,55;204343,33;0,63;0;-5,97;0,07;134,48;5;56,51
0,06;0,53;267208;0,72;0,45;-6,46;0,04;102,7;8;56,5
0,81;0,36;510633,5;0,35;0;-12,99;0,05;103,85;9;56,5
0,05;0,83;185787;0,33;0,07;-10,09;0,04;102,02;1;56
0,06;0,61;423882;0,84;0,95;-10,36;0,03;128,01;1;2,56
0,08;0,5;235673;0,7;0;-7,2;0,33;85,31;11;56,5
0,01;0,56;302533;0,73;0;-6,21;0,04;115,98;7;56
0,09;0,71;199573;0,9;0;-4,24;0,04;139,98;2;56
0,04;0,76;251346,67;0,58;0;-6,6;0,14;93,76;6;56,67
0;0,56;120609,11;0,86;0,08;-7,17;0,12;130;6;13,56
0,88;0,38;289127,33;0,32;0,73;-12,46;0,05;113,66;8;15,56
0,19;0,74;294343,5;0,79;0;-7,68;0,04;135,02;2;56,5
0,95;0,17;422397,11;0,05;0,71;-24,27;0,05;100,48;5;41,56
0,53;0,57;174827;0,51;0,95;-8,12;0,03;96,83;11;56
0,32;0,65;196348,11;0,61;0;-8,63;0,13;111,09;9;49,56
0,57;0,73;180135,14;0,66;0;-5,46;0,03;116,4;5;56,71
0,05;0,68;213213;0,84;0;-3,82;0,04;104,99;9;56
0;0,54;263333;0,59;0;-16,35;0,03;137,99;10;56
0,01;0,89;232068,5;0,61;0,03;-6,97;0,18;126;7;56,5
0,31;0,45;292822,56;0,56;0;-12,15;0,05;132,46;6;54,56
0,54;0,64;243333;0,03;0,87;-21,5;0,04;103,02;2;56
0,27;0,59;239016,43;0,58;0,01;-7,18;0,1;112,28;0;56,57
0,47;0,63;216693;0,77;0;-7,78;0,06;100,07;6;56
0,01;0,61;214929;0,88;0;-4,65;0,07;76,97;6;56
0;0,47;80793,89;0,89;0,03;-5,94;0,15;129,69;3;11,56
0,18;0,79;527240;0,58;0,54;-10,07;0,04;127;7;56
0;0,46;201160;0,85;0;-4,24;0,04;89,92;3;56
0,88;0,52;219588,5;0,39;0,44;-12,74;0,06;123,47;5;0,56
0,01;0,61;214929;0,88;0;-4,65;0,07;76,97;6;56
0,22;0,52;219349,13;0,56;0;-6,35;0,07;106,88;10;56,13
0,01;0,43;178392;0,94;0;-4,3;0,14;154,83;5;56
0,51;0,61;210341;0,86;0;-7;0,05;131,96;2;56
0,11;0,61;198146,67;0,79;0;-5,57;0,04;114,02;6;56,33
0,42;0,63;211216,09;0,47;0,04;-12,14;0,04;127,57;2;34,56
0,93;0,12;593568,89;0,1;0,86;-21,71;0,04;82,84;7;15,56
0,03;0,78;227857,67;0,67;0;-5,37;0,36;90,18;8;56
0;0,5;201340;0,97;0;-3,44;0,2;74,99;8;56
0,29;0,58;236259,67;0,65;0,54;-7,51;0,04;139,98;10;56
0,32;0,81;204044;0,67;0;-7,14;0,3;123,96;0;56
0,03;0,37;246786,67;0,9;0,1;-4,56;0,11;156,07;4;40,56
0,95;0,6;184453,5;0,17;0,97;-15,2;0,04;116,38;10;56
0,14;0,49;215347;0,84;0;-5,86;0,12;119,99;2;56
0,63;0,65;203120;0,94;0,17;-7,1;0,03;130,98;1;56
 Vocal by Smith Ballew;0,99;0,45;169493;0,11;0,36;-19,99;0,05;10;0,56
0,04;0,52;306187;0,67;0;-5,84;0,03;141,97;0;56
0,02;0,55;205162,89;0,84;0;-4,3;0,07;120,38;1;52,56
0,24;0,81;325284,33;0,51;0,17;-8,71;0,04;126,37;5;56,33
0,35;0,74;192466,75;0,74;0,42;-8,2;0,1;135,64;9;56
0,13;0,72;206108,61;0,8;0,02;-4,66;0,08;120,35;10;56,45
0,13;0,75;214307;0,65;0;-6,46;0,04;83,35;4;56
0,01;0,64;249239,83;0,83;0,09;-7,46;0,03;128,02;7;56
0,04;0,85;222147;0,91;0,01;-6,72;0,13;131,01;11;56
0,6;0,52;367436;0,48;0;-10,37;0,04;85,85;4;42,56
0,79;0,63;168949,78;0,13;0,1;-17,63;0,3;117,11;7;10,56
0,03;0,7;228208;0,92;0,01;-11,52;0,06;130,97;5;55
0;0,88;235719,67;0,79;0,26;-9,1;0,06;127,01;11;55,33
0,22;0,75;196440;0,54;0,43;-10,27;0,03;112,26;4;55
0,87;0,55;230533;0,08;0;-17,59;0,04;149,81;0;55
0,99;0,36;135513,34;0,12;0,87;-21,62;0,05;92,03;8;1,55
0,01;0,56;212986;0,85;0;-5,9;0,04;122,04;4;55
0,19;0,69;288497,5;0,72;0;-11;0,06;133,97;8;55
0,41;0,78;103493;0,11;0;-14,42;0,34;139,89;4;55
0,27;0,62;201293,81;0,62;0;-5,53;0,06;111,59;9;55,88
0,93;0,38;313246,8;0,3;0,8;-18,59;0,06;118,11;9;28,55
0;0,45;283467;0,79;0;-6,98;0,03;101,64;9;55
0,75;0,45;157934,5;0,41;0;-11,6;0,05;119,12;9;18,55
0,38;0,76;267440;0,53;0;-9,62;0,41;84,07;6;55
0,93;0,53;176775,45;0,43;0,13;-11,01;0,06;105,91;7;2,55
0,27;0,68;198760;0,46;0;-9;0,03;119,21;10;55,33
0,21;0,75;217813;0,64;0;-7,99;0,05;81,97;10;55
0,04;0,45;275556,06;0,73;0;-4,86;0,05;104,8;9;55,12
0,01;0,57;249909,5;0,88;0,18;-6,42;0,09;128,08;11;14,55
0,28;0,56;281480;0,51;0;-10,34;0,03;141,62;6;55
0;0,43;227340;0,8;0,07;-6,27;0,05;139,06;4;55
0,35;0,46;293565,5;0,59;0,31;-8,17;0,03;136,89;3;55
0,16;0,71;206178,6;0,75;0;-6,21;0,25;100,1;11;55,6
0,01;0,33;284040;0,67;0;-8,77;0,07;93,36;6;55
0,45;0,6;251330;0,48;0;-8,34;0,04;120,23;7;55,25
0,75;0,46;217014;0,23;0;-14,73;0,03;124,18;8;55
0,95;0,67;167370,4;0,29;0,09;-12,54;0,06;113,93;5;7,55
0,18;0,41;303822,33;0,63;0;-7,14;0,04;150,34;11;55,33
0,46;0,7;279253;0,3;0,78;-13,04;0,03;106,43;2;55
0,35;0,64;277135;0,58;0;-6,4;0,04;132,69;9;55,37
0,12;0,78;221855,82;0,64;0,03;-8,59;0,24;110,77;10;45,55
0,99;0,42;234573;0,15;0,89;-22,12;0,05;124,06;7;55
0,08;0,55;197960,33;0,7;0;-4,66;0,04;137,34;6;55,67
0,02;0,39;191808;0,63;0;-6,36;0,14;169,54;4;55
0,03;0,66;286273,77;0,72;0,02;-5,75;0,24;123,07;1;48,55
0,14;0,76;360135,66;0,6;0,23;-12,64;0,07;114,54;9;39,55
0,08;0,77;217173;0,68;0;-6,76;0,07;89,99;0;55
0,19;0,64;217536,05;0,72;0,01;-6,73;0,05;151,31;6;55,1
0,05;0,77;306560;0,65;0,02;-12,69;0,05;109,27;10;55
0,24;0,66;213894,82;0,57;0;-5,75;0,08;142,75;3;55,36
1;0,42;93507;0,01;0,96;-37,26;0,05;87,27;7;55
0,91;0,56;179933;0,43;0,01;-13,81;0,07;77,21;2;55
0,58;0,44;183547;0,57;0;-5,42;0,04;178,19;10;55
0,87;0,24;216493;0,34;0;-10,87;0,04;144,26;2;55,33
0,49;0,49;159358,73;0,46;0,02;-12,62;0,04;126,48;0;22,55
0,02;0,58;241467;0,55;0,02;-7,08;0,06;185,18;0;55
0,99;0,06;415800;0,01;0,45;-27,89;0,06;65,06;2;55
0,01;0,57;146954,64;0,83;0,52;-8,32;0,05;130,78;8;9,55
0,12;0,75;195033;0,49;0;-13,98;0,06;158,89;10;55,5
0,15;0,55;198515,13;0,67;0;-6,28;0,06;129,73;5;55,75
0,61;0,5;199160;0,87;0;-4,59;0,1;97,32;0;55
0,12;0,53;233107,63;0,86;0;-3,11;0,07;133,84;9;55,25
0;0,44;312227;0,74;0;-4,51;0,03;115,28;0;55
0,27;0,54;231881,86;0,71;0;-5,23;0,04;128,77;8;55,57
0,41;0,57;262933,33;0,63;0;-6,91;0,03;109,74;10;55,33
0,87;0,54;184189;0,03;0;-26,1;0,06;136,55;7;55
0,04;0,54;276237,4;0,7;0;-11,8;0,04;137,19;2;55,8
0,25;0,59;316940;0,77;0;-5,32;0,23;86,52;1;55
0,24;0,65;285621,82;0,58;0,24;-11,14;0,06;110,66;7;40,55
0,6;0,66;147781;0,2;0;-15,37;0,03;98,25;0;55
0,19;0,89;247627;0,31;0;-12,41;0,11;112,39;11;55
0,17;0,71;285479,39;0,69;0,5;-9,37;0,12;121,82;6;55,62
0,8;0,4;141991,24;0,23;0;-13,65;0,04;116,2;5;9,55
0,53;0,79;303133;0,98;0;-5,64;0,18;150,01;10;55
0,05;0,76;236753,5;0,53;0;-7,74;0,12;98,02;5;55,5
0,85;0,3;189000;0,21;0,93;-16,68;0,03;106,59;7;55
0,87;0,07;230653;0,1;0,92;-17,86;0,05;80,37;5;55
0,28;0,53;258959,09;0,58;0;-11,37;0,04;121,34;4;26,55
0,36;0,52;245539;0,64;0;-4,85;0,04;143,81;4;55,22
0,08;0,58;193787;0,61;0;-8,04;0,19;93,77;6;55
0,06;0,54;288886,5;0,66;0;-10,82;0,03;112,48;2;55,5
0;0;71398;0;0,12;-17,5;0;0;10;55
0,12;0,6;207629;0,84;0;-4,49;0,13;133,88;0;55
0,46;0,66;253802,36;0,44;0;-12,62;0,04;119,35;9;55
0,13;0,44;196216;0,64;0;-7,27;0,1;115,53;10;55
0,29;0,66;191493,33;0,6;0;-8,1;0,06;154,44;10;55,89
0,78;0,53;228959,21;0,34;0,61;-17,18;0,13;105,74;5;6,55
0,04;0,72;328653,33;0,71;0,23;-12,09;0,04;136,25;11;55,67
0,12;0,75;284387;0,58;0;-6,28;0,04;113,06;9;55
0,09;0,53;227293,5;0,52;0;-6,94;0,04;130,13;4;55,5
0,44;0,44;271013,25;0,58;0;-6;0,03;137,96;11;55,75
1;0,38;131667;0,02;0,87;-35,63;0,04;111,59;4;55
0,22;0,83;246583;0,74;0;-6,49;0,04;103,79;7;55,5
0,32;0,7;203580;0,61;0;-4,31;0,03;127,36;6;55,5
0,96;0,08;205493;0,09;0,59;-24,72;0,04;84,25;2;55
0,06;0,75;222767;0,62;0;-6,25;0,21;113,05;1;55,5
0,01;0,41;227108,44;0,93;0;-4,43;0,12;119,2;5;55,11
0,9;0,54;234905,55;0,12;0;-17,29;0,05;105,76;7;27,55
0,02;0,73;249920;0,93;0;-5,66;0,04;143,99;11;55
0,37;0,52;237987,59;0,67;0,11;-8,55;0,05;122,99;2;34,55
0,22;0,75;262367,8;0,71;0;-10,18;0,07;129,04;9;55
0,05;0,73;289173;0,71;0;-6,44;0,26;84,49;11;55
0,15;0,81;275480;0,79;0,01;-7,1;0,05;128,02;11;55
0,95;0,33;282518,49;0,23;0,09;-15,86;0,06;111,95;5;2,55
0,15;0,56;230393,25;0,83;0;-5,39;0,06;119,16;1;55,75
0,18;0,5;231275,33;0,69;0;-5,83;0,04;97,41;6;55,33
0,22;0,61;222177,67;0,46;0;-9,53;0,03;138,6;4;55
0,62;0,57;243775,67;0,44;0;-10,72;0,03;123,56;6;55,33
1;0,45;145200;0,01;0,9;-36,03;0,04;69,33;5;55
0,37;0,62;217372,64;0,46;0,14;-15,93;0,05;126,53;11;38,55
0,4;0,68;236708,3;0,58;0;-6,07;0,13;99,23;5;55,5
0,1;0,57;218368;0,66;0;-3,87;0,04;94,95;8;55
0,21;0,52;261333;0,62;0;-10,21;0,03;79,06;0;55
0,33;0,63;275500,33;0,75;0,02;-6,4;0,24;112,48;11;55,5
0,11;0,69;209919,67;0,83;0;-3,86;0,04;101,95;11;55,67
0,03;0,59;290044,33;0,86;0,06;-5,08;0,04;117,33;3;55
0,96;0,08;205493;0,09;0,59;-24,72;0,04;84,25;2;55
0;0,41;196273,33;0,87;0;-6,27;0,07;142,98;4;55,33
0,02;0,56;217913;0,63;0,4;-7,69;0,05;135,26;6;55,5
0,08;0,58;209323,25;0,84;0;-4,24;0,08;156;0;55,5
0,94;0,41;184960;0,23;0,95;-18,39;0,03;108,46;11;55,5
0,87;0,36;190893;0,53;0,11;-5,6;0,03;72,56;5;55
0,77;0,54;215553,73;0,26;0;-13,93;0,12;115,9;5;16,55
0,03;0,48;206141,88;0,89;0;-3,72;0,07;139,48;2;55,63
0,89;0,11;214575;0,1;0,71;-21,38;0,04;81,46;1;55,43
0,04;0,17;900000;0,28;0,8;-26,99;0,07;123,94;8;55
0,07;0,81;199893;0,96;0,24;-4,97;0,06;77,01;5;55
0,04;0,72;212493;0,49;0;-7,55;0,4;80,09;8;55
0,03;0,59;216207,52;0,86;0;-4,88;0,08;128,4;1;55,08
0,08;0,51;254013;0,73;0,2;-6,15;0,04;119,27;10;55
0,02;0,8;236520;0,5;0;-3,93;0,1;107;10;55
0,33;0,7;251802,36;0,64;0,01;-8,85;0,03;101,53;9;42,55
0,96;0,08;205493;0,09;0,59;-24,72;0,04;84,25;2;55
0,96;0,08;205493;0,09;0,59;-24,72;0,04;84,25;2;55
0,06;0,54;267813;0,84;0;-5,11;0,47;187,33;8;55
0,02;0,55;223667;0,51;0;-6,3;0,03;153,72;0;55
0,63;0,53;250775,5;0,41;0;-10,41;0,05;115,55;1;55
0,01;0,51;254157,14;0,95;0;-3,38;0,14;123,87;11;55,57
0,02;0,57;172733;0,66;0;-7,32;0,11;140,01;8;55
0;0,52;240640;0,72;0;-7,3;0,03;135,05;4;55
0,04;0,37;295947;0,51;0;-5,48;0,03;126,98;2;55
0,03;0,49;296400;0,51;0;-12,05;0,08;168,26;4;55
0,87;0,6;164823;0,27;0;-18,64;0,36;110,63;3;21,55
0,15;0,45;252960;0,79;0;-5,44;0,04;161,8;4;55
0,03;0,49;331440;0,82;0;-11,98;0,25;81,94;5;55
0,04;0,69;257480;0,95;0;-5,86;0,1;143,74;7;55
0,3;0,67;316279;0,68;0;-4,36;0,03;140,74;8;55
0,06;0,83;238396;0,68;0;-7,09;0,22;95,25;10;47,55
0,93;0,26;188935,82;0,23;0,06;-13,48;0,04;86,96;8;3,55
0,94;0,62;179520;0,12;0;-15,75;0,33;179,35;7;55
0,08;0,62;215689,43;0,73;0;-4,7;0,04;119,98;9;55,86
0,16;0,36;484946,33;0,69;0;-6,21;0,04;131,25;7;55,33
0,01;0,66;189293;0,61;0;-13,57;0,03;106,86;2;55
0,4;0,57;335059,93;0,5;0;-8,86;0,03;121,98;7;55,43
0,03;0,53;209377;0,69;0;-7,48;0,17;175,13;9;55
0,01;0,7;201227;0,81;0;-5,12;0,03;91,95;9;55
0,97;0,43;168787;0,03;0,9;-28,34;0,04;122,04;7;55
0,29;0,64;227856,58;0,68;0;-7,67;0,04;129,81;7;42,55
0,31;0,56;222467;0,63;0;-5,68;0,03;107,93;1;55
0,06;0,57;204120;0,68;0,01;-5,66;0,04;152,99;11;55,5
0,08;0,56;304517;0,53;0,01;-6,11;0,03;93;4;55
0,14;0,66;312520;0,8;0;-4,31;0,07;128;1;55
0,49;0,59;212582,33;0,64;0;-8,2;0,06;161,73;7;55,33
0;0,55;209040;0,95;0,01;-4,61;0,07;164,09;4;55
0,25;0,76;204160;0,9;0;-5,37;0,37;103,64;10;55
0,01;0,42;218786,5;0,96;0;-3,67;0,06;126,16;5;55,5
0,06;0,37;280422,18;0,87;0,13;-7,27;0,08;135,28;1;5,55
0,79;0,47;318493;0,27;0;-12,14;0,03;131,39;0;55
0,2;0,81;211209;0,76;0;-5,97;0,05;121,95;2;55
0,05;0,73;289173;0,71;0;-6,44;0,26;84,49;11;55
0,86;0,44;287280;0,41;0,08;-10,69;0,18;103,04;5;31,54
0,12;0,36;201327;0,87;0;-4,09;0,07;126,06;5;54,25
0,03;0,63;206774,78;0,81;0;-7,54;0,06;129,66;9;40,54
0,12;0,71;233485,32;0,76;0;-3,84;0,26;102,12;11;54,61
0;0,42;88775,62;0,98;0,63;-6,48;0,13;136,17;6;6,54
0;0,43;226842,33;0,92;0,11;-4,07;0,06;156,02;4;54,33
0,04;0,63;218853,5;0,66;0;-6,58;0,03;143,4;4;54,5
0,03;0,72;222997,4;0,82;0,16;-6,62;0,04;103,63;11;54,5
0,18;0,61;260315,67;0,56;0;-9,36;0,05;113,45;2;54
0,62;0,57;214735;0,41;0;-9,33;0,04;126,13;10;54,57
0,83;0,48;330919;0,45;0;-15,32;0,04;160,38;3;54
0,94;0,31;244560;0,14;0,92;-17,32;0,04;145,16;2;54
0,9;0,44;145899,22;0,15;0,89;-23,53;0,04;102,43;9;54,67
0,55;0,58;164427;0,72;0;-5,5;0,06;142,39;5;54
0;0,41;195900;0,94;0;-2,22;0,05;160,09;7;54,5
0,09;0,73;220867;0,59;0;-5,24;0,05;91,79;2;54
0,84;0,62;263787;0,26;0;-14,09;0,04;73,09;2;54
0,81;0,35;271008,67;0,41;0;-7,75;0,03;104,92;7;54,07
0,05;0,49;218547;0,61;0;-7,71;0,04;163,95;11;54
0,92;0,1;389400;0,01;0,03;-36,54;0,04;70,47;5;54
0,01;0,84;405707;0,44;0;-16,54;0,07;105,99;9;54
0,99;0,45;178256,98;0,32;0,89;-16,41;0,05;109,83;2;23,54
0,01;0,8;247440;0,79;0;-5,67;0,04;94,97;10;54
0,98;0,13;576480;0,15;0,28;-14,26;0,04;76,33;1;54
0,08;0,66;201617,83;0,83;0;-3,81;0,09;124,83;7;54,17
0,14;0,88;164693;0,84;0;-5,91;0,1;94,03;9;54
0,15;0,65;238649,03;0,7;0;-5,9;0,04;117,9;6;54,94
0,21;0,74;227945,13;0,67;0;-5,73;0,12;121,7;10;54,51
0,97;0,4;100115;0,15;0,93;-18,02;0,07;139,88;2;54,5
0,75;0,53;190423,73;0,23;0,27;-17,53;0,04;115;2;26,54
0,07;0,59;208310,33;0,85;0;-4,17;0,07;130,34;11;54,11
0,21;0,83;308707;0,53;0;-8,63;0,36;88,28;2;54
0,09;0,63;289693;0,3;0;-12,24;0,03;128,02;10;54
0,66;0,64;217787;0,41;0;-9,82;0,06;121,7;8;54
0,05;0,65;268507,77;0,74;0;-6,05;0,21;137,09;10;54,23
