danceability;duration_ms;energy;instrumentalness;liveness;loudness;speechiness;tempo;key;popularity
0,81;413045;0,56;0,91;0,09;-11,13;0,06;126,02;7;0
0,76;257053;0,85;0;0,11;-5,89;0,05;100,01;9;60
0,78;439130;0,54;0,78;0,1;-14,77;0,05;123;11;1
0,7;153840;0,44;0,91;0,11;-7,82;0,04;144,88;8;33
0,75;184333;0,71;0;0,08;-7,05;0,08;90,03;8;5
0,35;409779;0,69;0;0,61;-7,41;0,36;88,86;10;60
0,6;222013;0,55;0;0,07;-11,74;0,04;142,33;0;25
0,75;480133;0,61;0,91;0,09;-14,95;0,04;125,24;5;43
0,4;43547;0,89;0,96;0,52;-12,6;0,05;132,26;11;9
0,28;192853;0,98;0,14;0,14;-3,69;0,1;105,22;7;41
0,57;280493;0,87;0;0,13;-5,09;0,07;94,03;10;42
0,55;98742;0,92;0,88;0,35;-5,43;0,04;131,54;3;14,5
0,36;687867;0,95;0,01;0,97;-3,35;0,06;93,03;11;6
0,67;311367;0,37;0,89;0,07;-10,87;0,11;128;1;0
0,7;174689;0,57;0;0,11;-6,16;0,05;85,7;6;42
0,7;181852;0,6;0;0,11;-7,07;0,21;85,02;2;72
0,64;310280;0,63;0,93;0,2;-11,64;0,04;91,92;5;52
0,26;151827;0,03;0,47;0,11;-21,37;0,04;69,31;11;0,5
0,8;393748;0,73;0,92;0,1;-10;0,08;128,04;6;0
0,63;492515;0,92;0,8;0,37;-7,31;0,05;134,99;6;0
0,78;433531;0,44;0,88;0,09;-10,62;0,08;123,99;1;0
0,52;218763;0,65;0;0,1;-8,6;0,07;159,95;9;0
0,7;416000;0,55;0,03;0,17;-7,71;0,11;80;5;66
0,41;291216;0,99;0,94;0,25;-6,18;0,12;138,51;0;13
0,72;397710;0,71;0,79;0,08;-7,74;0,05;129,99;4;0
0,51;185625;0,83;0;0,35;-4,51;0,06;128,03;7;61
0,65;203000;0,74;0;0,31;-4,97;0,03;123,08;5;79
0,73;247933;0,87;0;0,1;-3,72;0,04;127,99;0;66
0,57;205573;0,38;0,9;0,34;-16,19;0,13;93,84;7;0
0,62;264568;0,65;0;0,11;-7,93;0,32;196;9;0
0,58;332733;0,58;0;0,32;-5,51;0,03;126,95;6;51
0,86;364000;0,83;0,18;0,08;-10,79;0,13;119,98;11;0
0,47;136566;0,73;0,94;0,25;-10,28;0,04;119,99;4;0
0,48;166267;0,33;0;0,34;-16,15;0,04;90,4;11;1
0,84;273252;0,76;0;0,21;-7,91;0,24;93;10;32
0,38;110867;0,86;0,95;0,14;-13,23;0,03;138,52;8;8
0,75;209713;0,72;0;0,15;-8,07;0,23;104,82;1;3
0,77;373373;0,91;0,92;0,1;-9,54;0,32;141,06;4;0
0,51;495047;0,56;0,27;0,11;-8,07;0,06;128,03;0;0
0,33;281800;0,59;0;0,17;-16,1;0,05;152,86;1;39
0,87;347800;0,68;0,03;0,04;-6,6;0,05;109,48;3;28
0,46;197737;0,03;0,9;0,11;-24,32;0,14;69,54;1;0
0,48;211427;0,12;0,85;0,14;-15,95;0,07;124,67;7;0
0,42;178500;0,06;0,92;0,11;-29,94;0,13;67,9;0;0
0,37;171453;0,29;0,74;0,31;-9,01;0,03;72,18;4;0
0,72;265640;0,55;0;0,54;-11,84;0,09;96,16;7;42
0,85;376929;0,53;0,75;0,08;-7,81;0,06;120;8;0
0,81;128784;0,47;0;0,16;-10,38;0,06;96,01;10;0
0,15;270000;0,18;0,85;0,12;-16,18;0,04;75,61;11;51,5
0,62;218200;0,95;0;0,09;-3,11;0,03;104,77;7;50
0,87;109107;0,52;0;0,2;-11,51;0,27;110,06;11;66
0,32;66800;0,57;0;0,88;-17,32;0,3;89,51;7;0
0,27;235226;0,57;0;0,09;-7,28;0,25;179,52;2;72
0,69;256360;0,91;0;0,09;-5,02;0,04;126;6;57
0,63;406492;0,9;0,78;0,12;-5,97;0,03;128;1;0
0,56;198295;0,19;0,61;0,1;-19,68;0,47;150,02;9;0
0,63;150320;0,79;0;0,11;-8,97;0,04;165,64;7;39
0,45;210084;0,86;0;0,2;-2,35;0,04;139,06;6;63
0,43;205840;0,79;0;0,24;-5,48;0,06;128,06;1;0
0,9;218182;0,52;0;0,1;-7,29;0,15;132,01;4;75
0,62;308840;0,7;0;0,08;-6,55;0,38;91,86;2;0
0,58;381200;0,79;0,01;0,09;-9,71;0,03;113,04;8;43
0,62;131413;0,03;0;0,31;-31,58;0,3;63,98;6;1
0,45;196664;0,79;0;0,42;-5,15;0,05;137,83;0;58
0,88;139027;0,53;0,27;0,07;-7,38;0,1;129,45;7;19
0,88;120422;0,53;0;0,08;-10,58;0,23;120,06;11;2
0,58;156198;0,93;0;0,23;-4,85;0,04;95;4;65
0,55;101893;0,34;0;0,11;-13,57;0,04;123,61;8;12
0,41;213440;0,97;0;0,14;-4,08;0,21;86,99;9;0
0,67;247440;0,47;0;0,25;-9,23;0,22;150,01;0;53
0,5;200891;0,36;0,02;0,71;-10,19;0,06;87,14;9;0
0,51;183995;0,23;0,9;0,18;-11,48;0,22;186,06;0;0
0,62;148568;0,12;0,84;0,18;-15,96;0,13;122,02;10;0
0,44;227493;0,57;0,37;0,12;-6,97;0,04;120,1;11;0
0,88;164693;0,84;0;0,1;-5,91;0,1;94,03;9;54
0,72;453467;0,79;0;0,48;-4,89;0,26;88,99;0;0
0,67;204339;0,19;0,35;0,12;-6,96;0,49;151,81;1;0
0,68;190874;0,13;0,89;0,14;-12,38;0,48;63,05;6;0
0,75;207813;0,71;0;0,14;-5,47;0,05;140;4;71
0,45;272000;0,75;0;0,15;-8,35;0,07;122,5;2;52
0,74;202106;0,39;0,9;0,13;-11,33;0,04;109,94;6;0
0,49;257707;0,71;0;0,13;-5,17;0,05;168,64;2;12
0,77;209616;0,67;0;0,12;-7,54;0,06;93;1;52
0,51;259520;0,84;0;0,21;-4,97;0,06;139,96;11;63
0,66;179168;0,19;0,51;0,11;-14,47;0,08;97,59;8;0
0,39;244827;0,72;0,01;0,06;-8,08;0,05;115,74;5;49
0,73;210280;0,83;0;0,56;-6,08;0,38;120,16;6;15
0,56;173400;0,14;0,92;0,09;-23,9;0,03;83,42;5;36
0,62;246000;0,52;0;0,15;-8,33;0,03;76;2;19
0,64;235813;0,72;0,02;0,09;-6,2;0,04;124,94;11;70
0,47;384834;0,72;0,92;0,07;-5,53;0,05;127,98;4;0
0,68;174747;0,7;0,02;0,11;-6,48;0,09;96,16;10;37
0,58;213573;0,68;0;0,11;-4,31;0,57;210,16;10;74
0,57;62094;0,81;0,84;0,1;-13,23;0,04;131,33;0;7
0,14;573187;0,17;0,83;0,07;-15,96;0,04;96,23;4;0
0,61;370940;0,91;0;0,18;-6,45;0,13;182,05;11;0
0,72;168987;0,84;0,02;0,06;-8,11;0,06;119,89;9;33
0,74;203684;0,72;0;0,22;-6,65;0,04;105;9;53
0,8;346070;0,73;0,95;0,08;-10,01;0,04;127,99;2;0
0,64;196920;0,99;0,01;0,32;-3,11;0,03;138,02;10;46
0,34;69480;0,05;0;0,34;-20,82;0,05;86,4;3;13
0,49;56840;0,56;0;0,09;-8,44;0,11;202,58;0;46
0,66;217200;0,96;0;0,09;-2,34;0,03;139,96;0;7
0,24;138933;0,29;0,32;0,09;-12,2;0,04;82,6;5;0
0,6;222533;0,64;0;0,1;-6,94;0,04;115,41;0;80
0,64;198000;0,9;0;0,11;-4,28;0,09;99,41;9;45
0,81;215440;0,37;0;0,07;-11,64;0,04;125,06;3;39
0,56;268005;0,87;0;0,06;-11,57;0,09;87,61;8;35
0,55;226816;0,66;0;0,67;-6,97;0,1;145,42;8;71
0,46;196905;0,53;0;0,38;-4,72;0,03;150,1;2;35
0,5;130733;0,45;0,91;0,43;-12,83;0,2;185,97;3;1
0,71;199467;0,79;0;0,08;-6,2;0,05;104,96;0;45
0,68;230427;0,73;0;0,26;-5,21;0,03;92,62;10;40
0,39;118867;0,65;0,95;0,5;-9,93;0,13;195,18;3;0
0,46;183983;0,43;0;0,1;-9,14;0,03;105,85;5;3
0,54;320510;0,39;0,56;0,08;-12,15;0,03;119,52;0;0
0,68;204147;0,79;0;0,32;-2,9;0,04;115,09;1;59
0,86;198200;0,45;0,2;0,09;-11,68;0,07;110,48;10;37
0,68;200053;0,81;0;0,22;-3,29;0,03;125,03;2;43
0,81;204453;0,72;0;0,25;-4,5;0,04;124,83;0;69
0,64;167987;0,57;0;0,06;-3,59;0,04;167,89;2;37
0,74;172713;0,46;0,53;0,11;-9,51;0,49;168,33;2;0
0,86;160627;0,66;0;0,15;-10,18;0,1;136,48;11;59
0,46;208295;0,73;0;0,14;-2,87;0,04;86,24;3;47
0,68;237440;0,71;0;0,19;-3,71;0,04;136,23;7;40
0,66;131000;0,57;0;0,26;-7,85;0,41;163,08;1;59
0,75;160601;0,27;0,91;0,15;-12,87;0,07;138,44;7;0
0,6;212947;0,61;0;0,09;-3,72;0,06;128,86;9;58
0,57;237893;0,51;0;0,14;-6,11;0,04;111,44;1;23
0,48;263773;0,83;0;0,24;-9,62;0,05;146,75;6;33
0,69;230610;0,96;0;0,39;-6,12;0,1;141,05;8;12
0,53;169093;0,15;0;0,19;-12;0,03;121,99;9;0
0,89;123359;0,51;0;0,1;-10,11;0,29;124,44;9;75
0,77;181058;0,71;0;0,16;-7,06;0,04;97,97;1;14
0,4;395800;0,55;0,01;0,08;-10,91;0,05;89,54;9;45
0,41;224853;0,17;0,02;0,08;-14,03;0,03;75,09;11;0
0,83;400000;0,79;0,83;0,04;-7,05;0,16;124,98;10;0
0,29;279413;0,32;0;0,16;-17,09;0,03;89,37;5;24
0,54;178840;0,71;0;0,08;-6,23;0,03;89,23;10;42
0,36;150580;0,08;0;0,22;-18,69;0,05;148,09;5;12
0,42;257107;0,21;0;0,09;-12,27;0,03;138,61;10;53
0,7;314018;0,76;0;0,33;-6,47;0,05;161,89;7;0
0,32;131653,5;0,07;0;0,14;-15,64;0,04;100,62;0;6,5
0,8;296250;0,87;0,26;0,21;-4,16;0,07;128;7;0
0,43;219840;0,3;0;0,11;-16,57;0,07;139,58;4;26
0,83;349091;0,65;0,44;0,09;-10,34;0,05;121;0;0
0,48;275933;0,52;0;0,09;-15,29;0,03;121,3;5;37
0,33;218360;0,38;0;0,1;-12,2;0,05;81,41;9;24
0,49;176093;0,63;0;0,23;-5,11;0,04;170,4;8;68
0,71;166733,5;0,3;0,25;0,17;-11,12;0,21;136,66;5;2
0,34;565573;0,27;0,86;0,11;-16,62;0,04;142,18;0;30
0,65;157947;0,93;0;0,15;-3,23;0,04;132,37;5;47
0,56;281480;0,51;0;0,08;-10,34;0,03;141,62;6;55
0,69;273373;0,46;0,88;0,15;-12,15;0,04;99,58;0;30
0,2;673733;0,09;0,88;0,08;-22,31;0,04;65,21;5;0,5
0,41;233718;0,22;0,2;0,2;-17;0,03;119,51;0;0
0,63;161036,5;0,42;0;0,18;-6,65;0,05;118,35;7;0
0,53;210573;0,7;0;0,32;-4,67;0,03;131,09;9;20
0,89;456037;0,89;0,88;0,36;-9,15;0,22;127,94;11;0
0,62;378750;0,85;0,2;0,18;-4,71;0,05;128;7;0
0,35;199188;0,57;0,01;0,58;-9,1;0,06;73,34;2;0
0,43;227340;0,8;0,07;0,08;-6,27;0,05;139,06;4;55
0,68;450087;0,76;0,82;0,34;-8,11;0,06;136;11;0
0,58;428160;0,95;0,83;0,07;-7,34;0,05;125;1;0
0,4;330000;0,98;0,55;0,09;-3,21;0,05;170,03;6;15
0,46;219130;0,63;0,49;0,07;-8,03;0,05;110,47;5;0
0,55;209547;0,96;0;0,14;-4,98;0,04;138,03;9;0
0,9;407805;0,75;0,88;0,12;-7,08;0,11;123,01;5;0
0,85;363587;0,55;0,74;0,06;-10,89;0,1;140;11;0
0,51;234200;0,85;0,01;0,25;-9,43;0,03;92,16;9;34
0,35;322467;0,29;0,5;0,17;-14,95;0,03;78,79;2;0
0,67;296814;0,62;0,24;0,74;-10,23;0,09;172,06;10;0
0,66;201656;0,9;0;0,1;-4,84;0,08;114,03;7;0
0,55;178627;0,37;0;0,18;-13,63;0,05;180,11;3;23
0,57;196784;0,84;0,01;0,52;-5,08;0,04;143,97;4;61
0,74;199240;0,92;0;0,09;-4,02;0,03;124,95;10;12
0,66;29600;0,13;0;0,49;-26,7;0,87;98,02;7;0
0,63;249333;0,95;0;0,58;-5,6;0,04;120,13;11;25
0,58;208747;0,59;0;0,22;-5,1;0,02;79,01;5;9
0,11;379737;0,01;0,95;0,13;-34,77;0,04;92,15;11;61
0,41;240000;0,24;0,9;0,23;-22,18;0,04;86,3;3;33
0,63;216693;0,77;0;0,13;-7,78;0,06;100,07;6;56
0,78;476375;0,68;0,87;0,1;-9,06;0,07;125;6;0
0,59;367734;0,82;0,53;0,04;-5,86;0,04;128,01;7;0
0,52;286500;0,57;0,82;0,15;-12,91;0,06;124,77;7;0
0,51;320014;0,97;0,96;0,94;-6,6;0,05;137,99;10;0
0,27;195493;0,19;0;0,1;-11,12;0,04;79,64;9;0
0,47;173479;0,27;0,89;0,38;-14,6;0,17;71,04;5;0
0,33;284040;0,67;0;0,18;-8,77;0,07;93,36;6;55
0,9;333348;0,84;0,01;0,62;-6,25;0,07;126;7;0
0,6;238960;0,65;0,03;0,3;-10,25;0,03;120,01;9;0
0,54;239853;0,64;0;0,07;-7,78;0,06;181,9;9;2
0,46;174494;0,86;0,01;0,25;-5,72;0,44;141,29;2;0
0,51;173760;0,18;0,26;0,11;-15,23;0,04;73,81;6;62
0,63;212487;0,42;0;0,12;-10,39;0,03;118,84;0;61
0,61;237893;0,27;0;0,09;-10,27;0,03;127,01;2;0
0,19;195667;0,42;0,96;0,13;-10,95;0,03;76,7;9;45
0,91;245360;0,56;0,02;0,22;-11,4;0,11;101,02;7;56
0,58;120059;0,97;0,92;0,13;-7,89;0,04;127,92;0;2
0,6;138933;0,13;0,13;0,12;-18,45;0,03;112,25;2;38
0,53;272084;0,28;0;0,09;-8;0,03;79,48;0;29
0,43;237383;0,85;0,03;0,16;-9;0,07;125,05;11;1
0,53;269240;0,14;0,86;0,11;-23,33;0,04;161,96;5;43
0,72;171429;0,2;0,92;0,12;-22,01;0,06;108,11;6;0
0,81;401294;0,63;0,92;0,16;-4,86;0,06;128;7;0
0,56;200000;0,57;0,4;0,56;-8,66;0,12;127,27;3;5
0,16;147760;0,29;0,85;0,3;-16,74;0,03;67,59;7;43
0,48;237960;0,45;0;0,15;-4,8;0,03;140,45;6;0
0,35;223067;0,01;0,94;0,12;-33,29;0,04;66,92;0;39
0,66;218750;0,62;0,97;0,18;-11,32;0,16;97,97;6;8
0,42;264893;0,76;0;0,06;-8,24;0,03;204,79;2;51
0,61;237693,5;0,46;0;0,3;-10,24;0,33;136,17;5;53
0,43;393133;0,12;0,93;0,09;-14,43;0,04;93,64;1;9
0,27;495840;0,37;0,93;0,11;-18,64;0,04;83,69;0;31
0,76;193827;0,58;0,85;0,07;-10,64;0,11;126,45;10;1
0,29;1248964;0,65;0,03;0,37;-9,24;0,09;79,1;11;0
0,42;209507;0,14;0;0,22;-19,52;0,1;111,08;2;0
0,23;175729;0,15;0,93;0,18;-20,12;0,03;71,19;10;4
0,42;286533;0,12;0,8;0,08;-15,46;0,04;116,34;7;34
0,62;303200;0,27;0;0,1;-14,06;0,03;100,02;4;27
0,75;170333,5;0,39;0,07;0,11;-11,64;0,06;97,53;8;9
0,69;264516;0,74;0;0,06;-8,4;0,03;144,86;8;43
0,76;155720;0,61;0;0,1;-7,93;0,05;117,02;3;77
0,58;143861;0,69;0;0,14;-10,43;0,04;155,74;2;5
0,88;279680;0,77;0;0,08;-3,45;0,15;98;11;41
0,94;353773;0,54;0;0,1;-14,52;0,13;98;11;29
0,67;312533;0,54;0;0,27;-9,01;0,07;114,83;11;48
0,28;404507;0,12;0,52;0,09;-23,17;0,04;174,48;0;33
0,55;536571;0,97;0,7;0,48;-6,16;0,07;139,99;8;0,5
0,89;346000;0,41;0,25;0,08;-10,89;0,12;111,02;2;53
0,72;233587;0,91;0,81;0,06;-5,19;0,07;148;2;0
0,7;236706;0,84;0,66;0,09;-5,35;0,05;128,03;4;64
0,52;151320;0,27;0;0,16;-18,46;0,06;120,39;11;49
0,83;499625;0,8;0,9;0,12;-11,04;0,05;122,01;11;20
0,72;335093,5;0,71;0,04;0,17;-8,68;0,04;126;1;9,5
0,57;90000;0,94;0,02;0,39;-5,22;0,13;131,96;2;1
0,54;198853;0,45;0;0,06;-9,35;0,04;79,08;7;38
0,32;241520;0,57;0;0,37;-5,18;0,03;97,19;2;0
0,75;259133;0,55;0;0,07;-9,19;0,15;92,95;10;39
0,49;213831;0,34;0;0,12;-9,3;0,03;103,37;4;51
0,7;385267;0,47;0,91;0,13;-7,85;0,05;127,99;4;0
0,96;403810;0,35;0,79;0,12;-9,49;0,13;126,02;11;0
0,6;292061;0,73;0;0,18;-7,67;0,09;149,03;5;0
0,79;333887;0,68;0,88;0,1;-11,39;0,09;128,01;1;0
0,44;112875;0,93;0,85;0,22;-15,19;0,04;136,22;2;7
0,64;196066;0,88;0;0,15;-3,97;0,06;127,98;9;1
0,29;317240;0,06;0,82;0,12;-24,34;0,03;95,14;9;0
0,64;574693;0,81;0;0,27;-10,6;0,03;152,61;6;29
0,71;207040;0,87;0;0,23;-3,56;0,13;93,63;11;53
0,8;368431;0,86;0,72;0,07;-7,26;0,09;145;7;0
0,8;244760;0,57;0;0,06;-3,96;0,22;93,47;1;51
0,6;218707;0,54;0;0,17;-7,08;0,03;142,79;0;37
0,87;432413;0,97;0,93;0,03;-7,56;0,06;121,01;0;1
0,62;284787;0,6;0;0,12;-7,2;0,03;136,01;7;1
0,62;223713;0,49;0;0,62;-10,57;0,23;101,24;8;0
0,71;253253;0,25;0;0,13;-15,55;0,08;105,46;2;31,5
0,58;164827;0,88;0;0,33;-6,78;0,25;144,89;2;47
0,46;253440;0,88;0,08;0,22;-6,04;0,06;98,14;10;51
0,78;256800;0,63;0;0,15;-5,68;0,16;78,52;1;52
0,84;421905;0,71;0,12;0,08;-5,92;0,1;132,03;1;0
0,73;186133;0,76;0;0,1;-5,01;0,06;100,07;4;92
0,2;292061;0,46;0,82;0,14;-10,6;0,04;133,34;2;1
0,21;152093;0,92;0,05;0,14;-6,76;0,06;198,06;11;35
0,52;227840;0,8;0;0,29;-4,78;0,03;159,86;2;58
0,42;234573;0,15;0,89;0,09;-22,12;0,05;124,06;7;55
0,73;217157;0,85;0;0,09;-3,82;0,16;125,83;11;57
0,52;174867;0,28;0;0,39;-16,74;0,05;89,7;7;33
0,71;205880;0,04;0;0,2;-19,05;0,06;89,62;11;29
0,92;645876;0,36;0;0,13;-8,33;0,37;104,99;8;57
0,7;482232;0,93;0,88;0,27;-8,05;0,05;144,98;8;0
0,12;152811;0,82;0,94;0,79;-20,19;0,07;71,95;5;68
0,52;396735;0,99;0,63;0,11;-5,42;0,06;146,99;1;0
0,47;185813;0,19;0,41;0,18;-10,96;0,04;109,99;10;0
0,24;480333;0,07;0,01;0,18;-23,44;0,04;99,93;2;2,5
0,57;236067;0,71;0;0,07;-5,67;0,06;171,97;3;54
0,63;159307;0,18;0;0,15;-17,09;0,12;106,18;4;0
0,69;213340;0,86;0,11;0,03;-5,61;0,04;136,99;10;62
0,31;383160;0,63;0,33;0,11;-15,93;0,06;150,74;0;37
0,6;329553;0,6;0,02;0,28;-14,49;0,05;106,71;7;22,5
0,63;232693;0,66;0;0,12;-2,71;0,03;90,06;6;53
0,74;241307;0,37;0;0,19;-6,35;0,05;84,02;1;50
0,65;183347;0,54;0;0,24;-9,02;0,1;157,08;6;46
0,61;264000;0,99;0,01;0,16;-7,29;0,09;200,03;5;0
0,64;239893;0,52;0;0,08;-9;0,03;165,28;0;41
0,75;389293;0,8;0;0,37;-10,03;0,06;115,71;10;41
0,2;241522;0,92;0,86;0,38;-4,91;0,05;84,19;1;10
0,55;297393;0,5;0,9;0,12;-11,1;0,03;134;9;0
0,9;299027;0,53;0;0,07;-13,82;0,27;90,37;11;49
0,45;260333;0,46;0;0,15;-10,67;0,03;140,32;4;40
0,5;292027;0,37;0;0,37;-12,22;0,03;136,92;0;24
0,51;60200;0,25;0,36;0,51;-16,7;0,08;108,01;2;32
0,65;150000;0,54;0,4;0,09;-9,79;0,09;160,08;0;71
0,4;276555;1;0,92;0,07;-5,49;0,08;138,88;9;12
0,35;216520;0,83;0;0,12;-3,83;0,05;163,96;9;57
0,62;220307;0,36;0;0,11;-9,69;0,06;146,06;5;51
0,52;194691;0,63;0,37;0,25;-16,76;0,07;176,03;9;0
0,96;199893;0,55;0;0,25;-6,62;0,07;101,78;3;59
0,34;146853;0,23;0,95;0,69;-22,52;0,09;81,34;2;0
0,52;244840;0,11;0;0,09;-15,67;0,05;113,17;9;6
0,76;223040;0,77;0;0,3;-4,24;0,24;149,95;11;48
0,54;298920;0,57;0;0,35;-7,39;0,03;98,14;1;46
0,62;269173;0,52;0,93;0,07;-12,68;0,03;157,03;6;44
0,36;188395;0,12;0;0,15;-16,91;0,04;117,74;7;12
0,18;251473;0,21;0,48;0,1;-13,8;0,03;80,13;2;32
0,5;277781;0,98;0,9;0,27;-6,59;0,12;139,11;11;14
0,5;124826;0,87;0;0,1;-9,58;0,04;155,53;0;34
0,63;193453;0,48;0,01;0,08;-11,92;0,13;74,6;3;43
0,61;237693,5;0,46;0;0,3;-10,24;0,33;136,17;5;53
0,66;425433;0,96;0,54;0,05;-7,13;0,11;127,04;11;0
0,39;186800;0,44;0;0,09;-9,41;0,05;74,45;0;0
0,66;203514;0,56;0;0,11;-7,3;0,03;111,01;2;6
0,51;233067;0,92;0;0,38;-4,86;0,13;150,04;7;57
0,75;306960;0,68;0,01;0,06;-8,59;0,19;94,01;9;33
0,28;247696;0,14;0;0,1;-8,97;0,04;63,47;4;67
0,5;210469;0,79;0;0,34;-3,65;0,08;127,96;1;53
0,52;270107;0,42;0;0,3;-14,11;0,04;138,23;6;36
0,41;153193,5;0,27;0,02;0,18;-16,07;0,03;100,08;2;43,5
0,27;239973;0;0,9;0,08;-31,6;0,05;72,06;1;61
0,42;250360;0,32;0;0,16;-12,33;0,06;77,49;3;36
0,46;141307;0,32;0;0,11;-7,66;0,04;146,15;7;34
0,66;349205;0,64;0,05;0,14;-7;0,06;128,01;5;0
0,29;174147;0,96;0;0,38;-2,86;0,14;174;8;57
0,76;178093,5;0,22;0,03;0,11;-14,23;0,08;157,64;10;13
0,34;235320;0,45;0,01;0,08;-12,45;0,08;77,41;9;0
0,6;156547;0,89;0;0,32;-5,51;0,04;157,07;9;38
0,73;191267;0,78;0,11;0,11;-7,11;0,03;120,02;11;57
0,31;162400;0,91;0;0,29;-13,11;0,06;150,2;2;27
0,3;61000;0,51;1;0,87;-22,27;0,06;115,07;0;1
0,49;234027;0,32;0;0,14;-11,6;0,03;119,7;6;22
0,51;217731;0,72;0,03;0,39;-6,48;0,03;106,93;6;0
0,15;140845;0,1;0,65;0,13;-15,4;0,04;165,5;2;0
0,39;191808;0,63;0;0,1;-6,36;0,14;169,54;4;55
0,6;193283;0,69;0;0,31;-7,38;0,03;98,36;1;36
0,68;441906;0,93;0,96;0,07;-8,5;0,08;139,99;0;3
0,7;210977;0,73;0;0,67;-12,39;0,05;131,73;8;43
0,5;350667;0,95;0,86;0,34;-6,88;0,05;172,15;9;40
0,8;215267;0,54;0;0,53;-14,56;0,04;134,58;9;39
0,75;233547;0,48;0;0,32;-9,28;0,07;135,65;10;14
0,57;226689;0,32;0,02;0,11;-10,55;0,05;113,43;2;47
0,82;334125;0,88;0,17;0,04;-6,27;0,15;124;4;6
0,81;93707;0,1;0;0,23;-17,35;0,34;114,89;7;0
0,67;232693;0,75;0;0,1;-8,28;0,07;96,02;7;9
0,51;79293;0,2;0;0,21;-15,57;0,04;128,95;9;59
0,19;201480;0,03;0,86;0,1;-26,76;0,04;136,64;2;36
0,18;353147;0,03;0,89;0,08;-30,94;0,04;77,12;0;57
0,56;231898;0,65;0;0,81;-15,49;0,96;80,79;1;3
0,51;196067;0,3;0,01;0,16;-16,6;0,03;137,17;7;25
0,5;767427;0,42;0,25;0,09;-13,2;0,04;102,55;0;0
0,68;255320;0,62;0;0,06;-6,64;0,12;90,81;5;6
0,68;232693;0,65;0;0,14;-8,44;0,03;114,62;9;40
0,58;229707;0,37;0;0,18;-13,81;0,16;136,01;0;12
0,85;259773;0,69;0;0,09;-6,3;0,07;131,86;5;36
0,34;198681;0,44;0,89;0,66;-14,46;0,05;178,66;8;0
0,77;210240;0,26;0,01;0,14;-8,55;0,05;118,9;7;75
0,76;314000;0,5;0;0,05;-12,9;0,03;119,99;7;0
0,67;247092;0,81;0,57;0,14;-5,37;0,09;128,04;6;0
0,73;148467;0,27;0;0,72;-14,01;0,08;108,76;11;35
0,65;232853;0,81;0;0,37;-4,11;0,31;199,97;11;35
0,1;973800;0,12;0,83;0,34;-17,76;0,04;89,43;7;42
0,38;190600;0,27;0,06;0,1;-14,07;0,04;67,51;5;0
0,22;866147;0,08;0,83;0,72;-22,02;0,06;133,86;2;1
0,56;185783;0,97;0,01;0,17;-1,91;0,04;127,9;6;0
0,71;167666;0,83;0;0,11;-3,67;0,32;97,89;8;0
0,8;350769;0,99;0,83;0,3;-6,27;0,04;129,99;1;0
0,53;118171;0,38;0;0,18;-14,44;0,44;163,61;11;0
0,61;192067;0,17;0;0,42;-18,66;0,29;110,4;8;0
0,84;299067;0,54;0;0,11;-12,19;0,37;93,43;10;50
0,62;208573;0,69;0;0,1;-5,03;0,03;128,96;9;49
0,83;175720;0,45;0,24;0,08;-10,71;0,05;95,62;5;3
0,43;171465;0,57;0,23;0,44;-10,31;0,09;77,83;7;7
0,3;260240;0,11;0;0,1;-18,52;0,03;82,82;7;32
0,49;236974;0,37;0;0,92;-9,53;0,16;139,82;0;10
0,46;161653;0,91;0;0,86;-4,79;0,21;135,2;3;1
0,8;235667;0,57;0;0,07;-6,74;0,05;99,96;1;6
0,53;240267;0,24;0;0,06;-12,45;0,04;136,53;7;20
0,52;189747;0,72;0;0,09;-6,21;0,05;160,07;7;54
0,58;145453;0,53;0;0,23;-9,15;0,06;97,34;3;11
0,5;212907;0,61;0;0,1;-6,57;0,03;148,08;2;48
0,48;389893;0,03;0,47;0,12;-23,36;0,05;98,43;10;45
0,74;277293;0,89;0,21;0,03;-4,63;0,05;139;7;0
0,54;200373;0,66;0;0,09;-4,74;0,03;89,96;11;52
0,34;243425;0,4;0;0,09;-10,15;0,03;76,76;2;33
0,64;160107;0,31;0;0,09;-9,06;0,07;146,03;5;27
0,46;91094;0,98;0,01;0,38;-6,53;0,08;132,02;7;19
0,64;589707;0,68;0,16;0,08;-11,83;0,04;118,09;10;38
0,4;328795;0,14;0;0,09;-17,72;0,04;118,81;4;0
0,83;122791;0,64;0;0,27;-6,34;0,06;86,02;9;65
0,71;198533;0,17;0,89;0,09;-16,87;0,08;118,35;3;0
0,57;203627;0,45;0;0,67;-12,8;0,08;109,4;7;24
0,66;178097;0,43;0,01;0,22;-9,79;0,03;119,87;5;24
0,22;249627;0,17;0;0,09;-12,71;0,03;84,16;1;16
0,66;195840;0,18;0;0,22;-10,88;0,07;137,18;0;17
0,42;127494;0,68;0,83;0,72;-13,6;0,26;109,23;0;2
0,59;250000;0,73;0;0,28;-10,99;0,18;127,62;0;44
0,78;355933;0,7;0;0,49;-13,15;0,13;119,85;10;48
0,52;201180;0,55;0,04;0,15;-11;0,03;97,01;6;20,5
0,59;208867;0,17;0;0,91;-14,71;0,16;95,66;5;1
0,72;276480;0,82;0,68;0,19;-7,85;0,08;124,99;7;0
0,59;194200;0,83;0;0,32;-3,44;0,08;129,99;9;0
0,7;178267;0,81;0,31;0,27;-5,82;0,06;129,97;8;0
